,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
457,Skateland,Haley Ramm,"['Disconnect', 'X-Men: The Last Stand']",1992,"Actress, Writer",4 nominations
458,Skateland,A.J. Buckley,"['Disturbing Behavior', 'CSI: NY']",1977,"Actor, Producer, Director",N/A
459,Animal Kingdom,James Frecheville,"['Animal Kingdom', 'Peaky Blinders']",1991,"Actor, Producer, Soundtrack",3 nominations
460,Animal Kingdom,Bryce Lindemann,"['Animal Kingdom', 'The Pacific']",N/A,"Additional Crew, Actor",N/A
461,Animal Kingdom,Paul Smits,"['Animal Kingdom', 'Killervision']",N/A,Actor,N/A
462,Animal Kingdom,Jacki Weaver,"['Silver Linings Playbook', 'Animal Kingdom']",1947,"Actress, Soundtrack",22 wins & 43 nominations total
463,Animal Kingdom,Joel Edgerton,"['The Gift', 'Boy Erased']",1974,"Actor, Producer, Writer",24 wins & 82 nominations
464,Animal Kingdom,Luke Ford,"['The Mummy: Tomb of the Dragon Emperor', 'Animal Kingdom']",1981,Actor,4 wins & 5 nominations
465,Animal Kingdom,Sullivan Stapleton,"['Animal Kingdom', '300: Rise of an Empire']",1977,"Actor, Producer",6 nominations
466,Animal Kingdom,Mirrah Foulkes,"['Judy & Punch', 'Animal Kingdom']",N/A,"Actress, Director, Writer",8 wins & 17 nominations
467,The Invisible Eye,Diego Vegezzi,"['Society of the Snow', 'The Invisible Eye']",N/A,Actor,N/A
468,The Invisible Eye,Julieta Zylberberg,"['Wild Tales', 'The Invisible Eye']",1983,"Actress, Writer, Soundtrack",5 wins & 7 nominations
469,The Invisible Eye,Ailín Salas,"['XXY', 'Boni Bonita']",1993,"Actress, Soundtrack",3 nominations
470,The Invisible Eye,Osmar Núñez,"['Wild Tales', 'Juan y Eva']",N/A,Actor,2 wins & 7 nominations
471,The Invisible Eye,Marta Lubos,"['The Motorcycle Diaries', 'Ecuación']",N/A,Actress,N/A
472,The Invisible Eye,Magdalena Capobianco,"['A Week Alone', 'The Invisible Eye']",N/A,"Actress, Casting Department, Additional Crew",N/A
473,The Invisible Eye,Martín Kohan,"['Catch the Heat', 'Guerriers et captives']",1967,"Actor, Writer, Production Manager",N/A
474,The Invisible Eye,Jorge García Marino,"['Latin Love', 'Verdad consecuencia']",N/A,Actor,Jorge Garcia Marino
475,3 Backyards,Elias Koteas,"['The Thin Red Line', 'Shooter']",1961,"Actor, Producer",5 wins & 8 nominations
476,3 Backyards,Kathryn Erbe,"['Stir of Echoes', 'Law & Order: Criminal Intent']",1965,"Actress, Additional Crew",3 wins & 2 nominations
477,3 Backyards,Edie Falco,"['The Sopranos', 'Sunshine State']",1963,"Actress, Producer, Casting Director",25 wins & 73 nominations total
478,3 Backyards,Rachel Resheff,"['Blue Bloods', 'Atlanta']",N/A,Actress,N/A
479,3 Backyards,Ron Phillips,"['3 Backyards', 'Spooky Cabin']",N/A,Actor,N/A
480,3 Backyards,Wesley Broulik,"['Law & Order: Special Victims Unit', 'Person of Interest']",N/A,Actor,N/A
481,3 Backyards,Dana Eskelson,"['See You Next Tuesday', ""Madeline's Madeline""]",1965,"Actress, Additional Crew, Soundtrack",N/A
482,Audrey the Trainwreck,Nathan Adloff,"['Miles', 'Nate & Margaret']",24,"Writer, Director, Actor",11 wins & 2 nominations
483,Audrey the Trainwreck,Anthony J. Baker,"['Audrey the Trainwreck', 'Quietly on By']",N/A,Actor,N/A
484,Audrey the Trainwreck,Tim Baker,"['Audrey the Trainwreck', 'Oh! My Dear Desire']",N/A,Actor,N/A
485,Audrey the Trainwreck,Denise Blank,"['Atonality: Dream Noir', 'Audrey the Trainwreck']",N/A,"Actress, Writer, Producer",N/A
486,Audrey the Trainwreck,Brittany Brumfield,"['Audrey the Trainwreck', 'Shades of Grace']",N/A,Actress,N/A
487,Audrey the Trainwreck,Zack Buell,"['The Take', 'Dietland']",N/A,Actor,N/A
488,Audrey the Trainwreck,Adam Donaghey,"['A Ghost Story', 'Tiger Tail in Blue']",1980,"Producer, Production Manager, Actor",2 wins & 2 nominations
489,Case 219,Harold Perrineau,"['Romeo + Juliet', 'The Matrix Reloaded']",1963,"Actor, Producer, Soundtrack",6 wins & 12 nominations
490,Case 219,Melora Walters,"['Magnolia', 'Boogie Nights']",1960,"Actress, Director, Writer",6 wins & 3 nominations
491,Case 219,Leven Rambin,"['The Hunger Games', 'The Path']",1990,"Actress, Director, Writer",5 wins & 10 nominations
492,Case 219,Evan Ross,"['The Hunger Games: Mockingjay - Part 1', 'The Hunger Games: Mockingjay - Part 2']",1988,"Actor, Producer, Soundtrack",1 win & 4 nominations
493,Case 219,Taylor Nichols,"['Metropolitan', 'Barcelona']",1959,"Actor, Producer, Director",N/A
494,Case 219,Brett Davern,"['Awkward.', 'Love & Mercy']",16,"Actor, Director",N/A
495,Case 219,Natalie Smyka,"['Across the Hall', 'Threadbare']",N/A,"Writer, Actress, Director",N/A
496,Case 219,John Nielsen,"['Transformers: Revenge of the Fallen', 'End of Days']",1958,"Actor, Producer",N/A
497,The Housemaid,Jeon Do-yeon,"['The Housemaid', 'You Are My Sunshine']",1973,Actress,43 wins & 27 nominations
498,The Housemaid,Lee Jung-jae,"['Hunt', 'New World']",1972,"Actor, Director, Producer",28 wins & 34 nominations total
499,The Housemaid,Youn Yuh-jung,"['Minari', 'The Housemaid']",1947,Actress,65 wins & 40 nominations total
500,The Housemaid,Woo Seo,"['The Housemaid', 'Misseu Hongdangmu']",1985,Actress,3 wins & 7 nominations
501,The Housemaid,Park Ji-young,"['The Housemaid', 'The Concubine']",1968,Actress,1 win & 1 nomination
502,The Housemaid,Ahn Seo-hyun,"['Okja', 'The Housemaid']",2004,Actress,1 nomination
503,The Housemaid,Hwang Jung-min,"['Save the Green Planet!', 'Jesus Hospital']",1969,Actress,3 wins & 4 nominations
504,The Housemaid,Moon So-ri,"['The Handmaiden', 'Oasis']",1974,"Actress, Director, Writer",25 wins & 16 nominations
505,Cricket,Matt Aistrup,"['Wolfe', 'Genius']",N/A,Actor,N/A
506,Cricket,Chris Austin,"['Cricket', 'Bloodline']",N/A,"Producer, Actor, Writer",N/A
507,Cricket,Nathan Byrne,"['The State of It', 'Scot Squad']",N/A,"Producer, Actor, Writer",N/A
508,Cricket,Denis Crampton,"['The Card Room Chronicles', 'Gods Guilty Conscience the Directors Cut']",N/A,"Actor, Writer, Director",N/A
509,Cricket,Dutch Dore-Boize,"['Cricket', 'Whitechapel']",N/A,Actor,N/A
510,Cricket,Tony Earnshaw,"[""Richard Attenborough: The Actors' Director"", 'Mike Hodges: Uncompromising Poet of the Prescient']",1966,"Writer, Actor, Director",5′ 10″ (1.78 m)
511,Cherry,Kyle Gallner,"['Smile', 'Scream']",22,"Actor, Producer, Soundtrack",4 wins & 2 nominations
512,Cherry,Laura Allen,"['The Tale', 'Hap and Leonard']",1974,"Actress, Writer",N/A
513,Cherry,Britt Robertson,"['Tomorrowland', 'The First Time']",1990,"Actress, Director, Writer",3 wins & 4 nominations
514,Cherry,Matt Walsh,"['Into the Storm', 'The Hangover']",1964,"Actor, Writer, Producer",2 wins & 9 nominations total
515,Cherry,Esai Morales,"['La Bamba', 'NYPD Blue']",1962,"Actor, Producer, Director",4 wins & 8 nominations
516,Cherry,D.C. Pierson,"['Captain America: The Winter Soldier', 'Mystery Team']",N/A,"Actor, Writer, Producer",N/A
517,Cherry,Zosia Mamet,"['Madame Web', 'The Kids Are All Right']",1988,"Actress, Producer, Make-Up Department",3 nominations
518,Cherry,Stephanie Venditto,"['Meet Dave', 'Four Christmases']",1965,"Actress, Additional Crew",","
519,Black Mail,Lois Atkins,"['The Defenders', 'LOIS: Pretty Girl']",N/A,"Actress, Writer, Composer",Lois Mathilda Atkins
520,Black Mail,Chris Farrell,"['The Express', 'Black Mail']",N/A,"Actor, Talent Agent",N/A
521,Black Mail,Deron Brooks Grams,"['Six Feet Underground', 'Nightingale in a Music Box']",N/A,"Actor, Director, Cinematographer",N/A
522,Black Mail,Mattie Hawkinson,"['Rise of the Planet of the Apes', ""Everybody's Fine""]",N/A,Actress,5′ 5″ (1.65 m)
523,Black Mail,Kelley Hazen,"['What Women Want', 'Mercury Rising']",1959,"Actress, Producer",Kelly Hazen
524,Black Mail,Steve Key,"['Public Enemies', 'Mercury Rising']",N/A,Actor,N/A
525,Black Mail,Sara Krukowski,"['Black Mail', 'Polish Bar']",N/A,Actress,N/A
526,Black Mail,Liz Larsen-Silva,"['Black Mail', 'The Tale of a Suicidal Narcoleptic']",1982,Actress,N/A
527,Lost in Love,Benedict Garrett,"['Jawan', 'Conjuring Kannappan']",5,"Actor, Casting Department, Soundtrack",N/A
528,Lost in Love,Sarika Choy,"['Lost in Love', 'The Third Eye']",N/A,Actress,N/A
529,Lost in Love,Chia-Hui Liu,"['Kill Bill: Vol. 2', 'Kill Bill: Vol. 1']",1951,"Actor, Stunts, Director",1 nomination
530,Lost in Love,Aya Suyama,"['Lost in Love', 'Hanako of the Toilet']",N/A,Actress,N/A
531,Lost in Love,Liz Larsen-Silva,"['Black Mail', 'The Tale of a Suicidal Narcoleptic']",1982,Actress,N/A
532,The Potential Inside,Jeremiah Bishop,"['The Potential Inside', 'Off Road to Athens']",N/A,N/A,N/A
533,The Potential Inside,Don Brooks,"[""Pilgrim's Progress"", 'The Potential Inside']",N/A,Actor,N/A
534,The Potential Inside,Adam Chaffin,"['Virginia Running', 'TRICK']",N/A,"Director, Writer, Actor",6′ 1″ (1.85 m)
535,The Potential Inside,Michael Cuddire,"['Approaching the Unknown', 'The Potential Inside']",1971,"Actor, Additional Crew",5′ 10″ (1.78 m)
536,The Potential Inside,Scotty Curlee,"['War Room', 'Overcomer']",N/A,"Actor, Producer, Writer",5′ 11″ (1.80 m)
537,The Potential Inside,Kelly D'Ambrosio,"['The Potential Inside', 'Hidden Blessings']",N/A,Actress,N/A
538,The Potential Inside,Ransford Doherty,"['Shameless', 'Major Crimes']",N/A,"Actor, Producer, Writer",N/A
539,The Potential Inside,Gentry Ferrell,"['The Potential Inside', 'Church People']",N/A,"Actor, Writer",N/A
540,Wrecked,Adrien Brody,"['The Pianist', 'The Grand Budapest Hotel']",1973,"Actor, Producer, Composer",16 wins & 42 nominations total
541,Wrecked,Caroline Dhavernas,"['Hannibal', 'Breach']",1978,"Actress, Producer, Sound Department",1 win & 10 nominations
542,Wrecked,Ryan Robbins,"['Sanctuary', 'Apollo 18']",26,"Actor, Producer, Stunts",8 wins & 17 nominations
543,Wrecked,Adrian G. Griffiths,"['Shooter', 'X-Men: Apocalypse']",1964,"Actor, Stunts, Director",1 nomination
544,Wrecked,Adrian Holmes,"['The Cabin in the Woods', 'Elysium']",1974,"Actor, Producer",3 wins & 9 nominations
545,Wrecked,Lloyd Adams,"['Romeo Must Die', 'X-Men: The Last Stand']",N/A,"Stunts, Actor",2 nominations
546,Wrecked,Mark McConchie,"['Scary Movie', 'Blind Date']",1958,"Actor, Director, Writer",Marc McConchie
547,Wrecked,Jacob Blair,"['The A-Team', 'Underworld: Awakening']",1984,"Actor, Camera and Electrical Department, Sound Department",N/A
548,Toutes les filles pleurent,Judith Godrèche,"['The Overnight', 'The Spanish Apartment']",1972,"Actress, Writer, Director",1 win & 3 nominations
549,Toutes les filles pleurent,Eric Elmosnino,"['Gainsbourg: A Heroic Life', 'The Bélier Family']",1964,"Actor, Soundtrack",6 wins & 5 nominations
550,Toutes les filles pleurent,Maurice Barthélémy,"['Pas très normales activités', 'Papa']",1969,"Actor, Additional Crew, Writer",1 win & 1 nomination
551,Toutes les filles pleurent,Christèle Tual,"['Chicas', 'The Other One']",N/A,Actress,N/A
552,Toutes les filles pleurent,Nicole Jamet,"['La piovra', 'Les Misérables']",1948,"Actress, Writer",N/A
553,Toutes les filles pleurent,Sophie Hermelin,"['Emmenez-moi', 'Le déménagement']",N/A,Actress,N/A
554,Toutes les filles pleurent,Didier Menin,"[""L'été rouge"", 'Plus belle la vie']",N/A,Actor,N/A
555,Toutes les filles pleurent,Agathe Bonitzer,"['A Bottle in the Gaza Sea', 'The Nun']",1989,Actress,1 nomination
556,Just Between Us,Predrag 'Miki' Manojlovic,"['Underground', 'The Heir Apparent: Largo Winch']",1950,"Actor, Director, Script and Continuity Department",6 wins & 1 nomination
557,Just Between Us,Bojan Navojec,"['Fri os fra det onde', 'Kratki spojevi']",1976,"Actor, Writer",1 win & 1 nomination
558,Just Between Us,Daria Lorenci Flatz,"['Matriarch', 'Oprosti za kung fu']",1976,Actress,Daria Lorenzi Flatz
559,Just Between Us,Ksenija Marinkovic,"['On the Other Side', 'Lada Kamenski']",1966,Actress,9 wins & 2 nominations
560,Just Between Us,Natasa Dorcic,"['Lada Kamenski', ""Moram spavat', andjele""]",1968,Actress,","
561,Just Between Us,Nina Ivanisin,"['Slovenian Girl', 'Idyll']",1985,Actress,3 wins & 1 nomination
562,Just Between Us,Buga Simic,"['Ispod crte', 'Just Between Us']",1993,Actress,Buga Marija Simic
563,Just Between Us,Kresimir Mikic,"['The Melon Route', 'Escort']",1974,Actor,2 wins & 3 nominations
564,Deeper and Deeper,David Scott Lago,"['The Young and the Restless', 'Rendezvous']",1979,"Actor, Producer, Writer",8 wins & 8 nominations
565,Deeper and Deeper,Lisa Lamendola,"['Prison Break', 'Deeper and Deeper']",1964,Actress,Lisa Marie Lamendola
566,Deeper and Deeper,Cyndi Williams,"['Room', 'Deeper and Deeper']",N/A,"Actress, Writer",1 win & 1 nomination
567,Deeper and Deeper,Jon Michael Davis,"['Green Book', 'American Crime']",11,"Actor, Stunts, Producer",1 win
568,Deeper and Deeper,Buga Simic,"['Ispod crte', 'Just Between Us']",1993,Actress,Buga Marija Simic
569,Deeper and Deeper,Kresimir Mikic,"['The Melon Route', 'Escort']",1974,Actor,2 wins & 3 nominations
570,It's a Wonderful Afterlife,Sanjeev Bhaskar,"['Yesterday', 'The Kumars at No. 42']",1963,"Actor, Writer, Music Department",4 nominations total
571,It's a Wonderful Afterlife,Steve Morphew,"['Kingsman: The Secret Service', 'Meg 2: The Trench']",N/A,"Additional Crew, Actor, Second Unit Director or Assistant Director",N/A
572,It's a Wonderful Afterlife,Steve Jones,"['Angus, Thongs and Perfect Snogging', ""It's a Wonderful Afterlife""]",1977,"Actor, Writer",N/A
573,It's a Wonderful Afterlife,Jamie Sives,"['Wilbur Wants to Kill Himself', 'Valhalla Rising']",1973,"Actor, Producer, Director",3 wins & 5 nominations
574,It's a Wonderful Afterlife,Sendhil Ramamurthy,"[""The Slammin' Salmon"", 'Covert Affairs']",1974,"Actor, Producer",1 nomination
575,It's a Wonderful Afterlife,Mark Addy,"['The Full Monty', ""A Knight's Tale""]",1964,"Actor, Soundtrack",2 wins & 7 nominations total
576,It's a Wonderful Afterlife,Shabana Azmi,"['Fire', 'Arth']",1950,"Actress, Music Department, Producer",40 wins & 33 nominations
577,It's a Wonderful Afterlife,Goldy Notay,"['Sex and the City 2', ""It's a Wonderful Afterlife""]",N/A,Actress,1 nomination
578,Chatroom,Jacob Anderson,"['Game of Thrones', '4.3.2.1.']",1990,"Actor, Soundtrack",2 wins & 12 nominations
579,Chatroom,Matthew Ashforde,"['Wonderful You', 'Grass']",N/A,Actor,N/A
580,Chatroom,Dorothy Atkinson,"['Mum', 'Pennyworth']",1966,"Actress, Soundtrack",2 nominations
581,Chatroom,Matthew Beard,"['The Imitation Game', 'When Did You Last See Your Father?']",1989,"Actor, Additional Crew",2 wins & 4 nominations
582,Chatroom,Alex Blake,"['The Crown', 'Andor']",1974,Actor,N/A
583,Chatroom,Noa Bodner,"['World War Z', 'Saint Maud']",N/A,Actress,N/A
584,Chatroom,Amanda Boxer,"['Saving Private Ryan', 'United 93']",1948,Actress,N/A
585,Chatroom,Lorraine Cheshire,"['Early Doors', 'The Imaginarium of Doctor Parnassus']",1960,"Actress, Soundtrack",","
586,A Little Help,Jenna Fischer,"['The Office', 'The Giant Mechanical Man']",1974,"Actress, Producer, Writer",7 wins & 24 nominations total
587,A Little Help,Jay Klaitz,"['A Little Help', 'Grand Theft Auto V']",N/A,"Actor, Additional Crew, Producer",N/A
588,A Little Help,Daniel Yelsky,"['Circle', ""That's What I Am""]",1997,Actor,N/A
589,A Little Help,Brooke Smith,"['The Silence of the Lambs', 'Bad Company']",22,Actress,8 nominations
590,A Little Help,Chris O'Donnell,"['Batman & Robin', 'Scent of a Woman']",1970,"Actor, Producer, Director",4 wins & 7 nominations
591,A Little Help,Rob Benedict,"['Supernatural', 'Lucifer']",21,"Actor, Producer, Writer",N/A
592,A Little Help,Zach Page,"['Going the Distance', 'A Little Help']",1993,"Actor, Composer, Soundtrack",","
593,A Little Help,Ron Leibman,"['Garden State', 'Zorro: The Gay Blade']",1937,"Actor, Writer, Soundtrack",3 wins & 3 nominations total
594,Morning,Jeanne Tripplehorn,"['Basic Instinct', 'Waterworld']",1963,"Actress, Soundtrack",7 nominations total
595,Morning,Leland Orser,"['Taken', 'Se7en']",1960,"Actor, Director, Writer",2 nominations
596,Morning,Laura Linney,"['The Big C', 'The Savages']",1964,"Actress, Producer, Additional Crew",45 wins & 122 nominations total
597,Morning,Julie White,"['Transformers: Revenge of the Fallen', 'Transformers']",1961,Actress,1 win & 2 nominations
598,Morning,Gina Morelli,"['Bringing Down the House', 'The Walking Dead']",N/A,Actress,N/A
599,Morning,Kyle Chandler,"['Argo', 'Super 8']",1965,"Actor, Producer, Director",7 wins & 34 nominations total
600,Morning,Elliott Gould,"['M*A*S*H', ""Ocean's Eleven""]",1938,"Actor, Producer, Soundtrack",2 wins & 12 nominations total
601,Morning,Charlie McDermott,"['Frozen River', 'Unbelievable']",1990,"Actor, Director, Writer",4 nominations
602,Shank,Kedar Williams-Stirling,"['Shank', 'Sex Education']",1994,"Actor, Writer, Second Unit Director or Assistant Director",1 nomination
603,Shank,Adam Deacon,"['Anuvahood', '4.3.2.1.']",1983,"Actor, Director, Writer",2 wins & 1 nomination total
604,Shank,Ashley Thomas,"['Them', 'The Ipcress File']",1985,Actor,5 nominations
605,Shank,Michael Socha,"['Papillon', 'This Is England']",1987,Actor,N/A
606,Shank,Jan Uddin,"['Agents of S.H.I.E.L.D.', 'Cowboy Bebop']",N/A,Actor,N/A
607,Shank,Kaya Scodelario,"['Pirates of the Caribbean: Dead Men Tell No Tales', 'The Maze Runner']",1992,Actress,1 win & 11 nominations
608,Shank,Jennie Jacques,"['Shank', 'Vikings']",1989,Actress,N/A
609,Grand Slammed,Kellie Aiken,"['Grand Slammed', 'NCIS: Los Angeles']",N/A,Actress,5′ 4½″ (1.64 m)
610,Grand Slammed,Ben Mac Brown,"['Asphalt City', 'Jungle Soldier']",N/A,"Writer, Actor",N/A
611,Grand Slammed,Paul Calderon,"['King of New York', 'Four Rooms']",1959,"Actor, Producer, Director",1 nomination
612,Grand Slammed,John 'Cha Cha' Ciarcia,"['Goodfellas', 'Mamamia']",1940,"Actor, Director, Producer",Cha Cha
613,Grand Slammed,Rony Clanton,"['Juice', ""The Devil's Advocate""]",1946,Actor,Hampton Clanton
614,A Gangland Love Story,Gary Anthony Sturgis,"['Static Shock', 'Diary of a Mad Black Woman']",3,"Actor, Writer, Producer",N/A
615,A Gangland Love Story,Reagan Gomez-Preston,"['Jerry Maguire', 'Surviving...']",1980,"Actress, Writer, Director",3 nominations
616,A Gangland Love Story,Gary Carlos Cervantes,"['Commando', 'Colors']",1953,"Actor, Additional Crew",N/A
617,A Gangland Love Story,A.J. Lamas,"['American Family', 'Attack of the 50 Foot Cheerleader']",1983,Actor,1 win
618,A Gangland Love Story,Lew Temple,"['Unstoppable', 'Waitress']",1967,"Actor, Producer, Soundtrack",2 wins
619,A Gangland Love Story,Clyde Risley Jones,"['Who Killed Soul Glow?', 'Coming to America']",N/A,"Actor, Producer, Writer",N/A
620,A Gangland Love Story,Brandon Smith,"['Powder', 'Jeepers Creepers III']",1952,Actor,2 wins
621,A Gangland Love Story,Junie Hoang,"['Your Honor', 'The Prophecy']",16,"Actress, Producer, Second Unit Director or Assistant Director",1 nomination
622,The Reef,Damian Walshe-Howling,"['The Reef', 'Suspended']",1971,"Actor, Director, Writer",2 wins & 4 nominations
623,The Reef,Gyton Grantley,"['The Dressmaker', 'The Reef']",1980,Actor,2 wins & 3 nominations
624,The Reef,Adrienne Pickering,"['Knowing', 'Rake']",1981,"Actress, Camera and Electrical Department, Additional Crew",1 win & 1 nomination
625,The Reef,Zoe Naylor,"['The Reef', ""McLeod's Daughters""]",1977,"Actress, Producer, Director",7 wins & 1 nomination
626,"América, una historia muy portuguesa",Chulpan Khamatova,"['Good Bye Lenin!', 'Doktor Zhivago']",1975,Actress,9 wins & 19 nominations
627,"América, una historia muy portuguesa",Fernando Luís,"['Blood of My Blood', 'América']",1961,Actor,N/A
628,"América, una historia muy portuguesa",María Barranco,"['Women on the Verge of a Nervous Breakdown', 'Don Juan, mi querido fantasma']",1961,"Actress, Writer, Soundtrack",11 wins & 8 nominations
629,"América, una historia muy portuguesa",Dinarte Branco,"['A Moral Conjugal', 'Salgueiro Maia: The Implicated']",1972,"Actor, Additional Crew, Writer",N/A
630,"América, una historia muy portuguesa",Cassiano Carneiro,"['Who Killed Pixote?', 'Renascer']",1973,"Actor, Additional Crew",N/A
631,"América, una historia muy portuguesa",Raul Solnado,"['América', 'O Milionário']",1929,"Actor, Writer, Producer",","
632,"América, una historia muy portuguesa",Mikhail Evlanov,"['Svoi', 'Pechorin']",1976,Actor,1 nomination
633,"América, una historia muy portuguesa",Francisco Maestre,"[""The Devil's Backbone"", 'Barrio']",1957,Actor,1 win
634,Chicas,Carmen Maura,"['Women on the Verge of a Nervous Breakdown', 'Volver']",1945,"Actress, Soundtrack",45 wins & 26 nominations
635,Chicas,Emmanuelle Seigner,"['Bitter Moon', 'Frantic']",1966,"Actress, Writer, Soundtrack",2 wins & 8 nominations
636,Chicas,Valérie Dréville,"['Armorican Suite', 'My American Uncle']",1962,Actress,N/A
637,Chicas,Bouli Lanners,"['The Giants', 'Eldorado']",1965,"Actor, Director, Writer",36 wins & 27 nominations
638,Chicas,Ninon Jaegle,"['Chicas', 'Joséphine, ange gardien']",N/A,Actress,N/A
639,Chicas,Christèle Tual,"['Chicas', 'The Other One']",N/A,Actress,N/A
640,The Zero Hour,Zapata 666,"['The Zero Hour', 'Muerte Suspendida']",N/A,Actor,5′ 7″ (1.70 m)
641,The Zero Hour,Amanda Key,"['The House at the End of Time', 'The Zero Hour']",N/A,Actress,N/A
642,The Zero Hour,Erich Wildpret,"['Manuela Sáenz', 'Samuel']",1968,"Actor, Writer, Producer",N/A
643,The Zero Hour,Laureano Olivares,"['Sicario', 'El ultimo Dia']",1978,"Actor, Director, Writer",N/A
644,The Zero Hour,Marisa Román,"['Ciudad bendita', 'De todas maneras Rosa']",1982,Actress,N/A
645,The Zero Hour,Albi De Abreu,"['Colmillo', 'Música Del Cielo']",1975,"Actor, Producer, Director",5 wins & 2 nominations
646,The Zero Hour,Alejandro Furth,"['Echo 3', 'Barry']",N/A,"Actor, Director, Writer",2 nominations
647,The Zero Hour,Steve Wilcox,"['The Liberator', 'The Zero Hour']",N/A,"Actor, Producer, Writer",2 wins & 1 nomination
648,Jhootha Hi Sahi,John Abraham,"['Dhoom', 'Zinda']",1972,"Actor, Producer, Music Department",15 wins & 56 nominations
649,Jhootha Hi Sahi,Paakhi A. Tyrewala,"['Pahuna: The Little Visitors', 'Jhootha Hi Sahi']",N/A,"Actress, Writer, Director",1 win & 1 nomination
650,Jhootha Hi Sahi,Raghu Ram,"['A.I.SHA: My Virtual Girlfriend', 'Doctor']",N/A,"Actor, Writer, Producer",N/A
651,Jhootha Hi Sahi,Manasi Scott,"['Acid Factory', 'Bhaag Johnny']",N/A,"Actress, Music Department, Composer",Craig Scott
652,Jhootha Hi Sahi,Alishka Varde,"['Jaane Tu... Ya Jaane Na', 'Jhootha Hi Sahi']",N/A,Actress,N/A
653,Jhootha Hi Sahi,Anaitha Nair,"['Chak De! India', 'Dum Maaro Dum']",1984,Actress,N/A
654,Jhootha Hi Sahi,George Young,"['Falling for Christmas', 'Malignant']",29,"Actor, Writer, Producer",6 wins & 2 nominations
655,Jhootha Hi Sahi,Omar Khan,"['Voices', 'Coexisting']",N/A,"Actor, Writer, Producer",13 wins & 19 nominations
656,The Dry Land,Ryan O'Nan,"['Fargo', 'Queen of the South']",1977,"Actor, Writer, Producer",3 wins & 3 nominations
657,The Dry Land,America Ferrera,"['Barbie', 'The Sisterhood of the Traveling Pants']",1984,"Actress, Producer, Director",27 wins & 60 nominations total
658,The Dry Land,Jason Ritter,"['Freddy vs. Jason', 'Raise Your Voice']",1980,"Actor, Producer, Soundtrack",1 win & 8 nominations total
659,The Dry Land,Melissa Leo,"['The Fighter', 'Prisoners']",1960,"Actress, Producer, Executive",51 wins & 77 nominations total
660,The Dry Land,Wilmer Valderrama,"[""That '70s Show"", 'Larry Crowne']",1980,"Actor, Producer, Director",5 wins & 14 nominations
661,The Dry Land,Diego Klattenhoff,"['Pacific Rim', 'Mean Girls']",1979,"Actor, Director, Producer",1 nomination
662,The Dry Land,Ana Claudia Talancón,"['The Crime of Padre Amaro', 'One Missed Call']",1980,"Actress, Producer",4 wins & 6 nominations
663,The Dry Land,Evan Jones,"['8 Mile', 'Den of Thieves']",1976,Actor,N/A
664,Submarino,Gustav Fischer Kjærulff,"['Submarino', 'The Lost Ones']",2000,Actor,N/A
665,Submarino,Sebastian Bull,"['Gidseltagningen', 'Limboland']",1995,"Actor, Producer",1 win
666,Submarino,Mads Broe Andersen,"['Submarino', 'Dansk melodi grand prix']",N/A,Actor,Mads Broe
667,Submarino,Jakob Cedergren,"['The Guilty', 'Submarino']",1973,Actor,9 wins & 12 nominations
668,Submarino,Peter Plaugborg,"['Department Q: The Keeper of Lost Causes', 'Submarino']",1980,Actor,3 wins & 5 nominations
669,Submarino,Patricia Schumann,"['Submarino', 'Department Q: The Keeper of Lost Causes']",1975,Actress,N/A
670,Submarino,Morten Rose,"['Submarino', 'The Command']",1975,Actor,","
671,Submarino,Henrik Strube,"['Submarino', 'The Commune']",1949,"Actor, Soundtrack",Henrik Strube Band
672,SubHysteria,Lavrenti Lopes,"['The Internship', 'Desperate Endeavors']",1985,"Actor, Writer, Additional Crew",6′ (1.83 m)
673,SubHysteria,Osvaldo Benavides,"[""Loli's luck"", 'Noche De Bodas']",1979,"Actor, Writer, Producer",1 win
674,SubHysteria,Estelle Bajou,"['Charming the Hearts of Men', 'The Post']",N/A,"Actress, Composer, Writer",2 wins
675,SubHysteria,Patricia Schumann,"['Submarino', 'Department Q: The Keeper of Lost Causes']",1975,Actress,N/A
676,SubHysteria,Morten Rose,"['Submarino', 'The Command']",1975,Actor,","
677,SubHysteria,Henrik Strube,"['Submarino', 'The Commune']",1949,"Actor, Soundtrack",Henrik Strube Band
678,The Obsession,Nicholas Wilder,"['Ayla', 'Gut']",N/A,Actor,2 wins & 2 nominations
679,The Obsession,Katierose Donohue Enriquez,"['2 Broke Girls', 'How I Met Your Mother']",N/A,"Actress, Writer, Producer",N/A
680,The Obsession,Elyssa Phillips,"['Hacks', 'Fresh Off the Boat']",N/A,"Actress, Writer, Producer",N/A
681,Frozen,Emma Bell,"['The Walking Dead', 'A Quiet Passion']",17,"Actress, Director, Writer",3 wins & 2 nominations
682,Frozen,Shawn Ashmore,"['X2', 'Frozen']",1979,"Actor, Producer",4 wins & 9 nominations
683,Frozen,Kevin Zegers,"['Transamerica', 'Gossip Girl']",1984,"Actor, Producer, Soundtrack",3 wins & 6 nominations
684,Frozen,Ed Ackerman,"['Young Sheldon', 'The Change-Up']",1977,"Actor, Writer, Producer",N/A
685,Frozen,Rileah Vanderbilt,"['Wonder Woman', 'Frozen']",20,"Actress, Producer, Make-Up Department",2 wins
