,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
1529,Breathe,Ian Jones,"['Being Frank', 'Breathe']",N/A,"Actor, Producer",N/A
1530,Breathe,Paul Nandzik,"['The King of Staten Island', 'Charlemagne and the Brain: Private Dicks']",N/A,"Stunts, Actor, Producer",N/A
1531,Swag Royale,Ryan Stephens,"['Black Out', 'The Hostage']",N/A,Actor,N/A
1532,Swag Royale,Dan Brown,"['Vaccination Nation', 'The Essential Worker']",N/A,"Actor, Director, Writer",N/A
1533,Swag Royale,Jaden Butnaru,"['Swag Royale', 'Black Out']",N/A,Actor,N/A
1534,Sandera,Mbeno Aji Putro,"['Bid & Run', 'Sandera']",N/A,"Actor, Cinematographer",N/A
1535,Sandera,Anestri Sulanjari,"['Sandera', 'The Fiction Master']",N/A,Actress,N/A
1536,Avenging Spider-Man,Max Jones,"['Fate game', 'Punisher: blood day']",N/A,"Director, Writer, Editor",N/A
1537,Aya's Mirage,Kevin Chambers,"['Walker: Independence', 'A Quarantined Christmas']",N/A,"Actor, Stunts",N/A
1538,Aya's Mirage,Sachiko Ishida,"[""He's Just Not That Into You"", 'Yellowstone']",12,"Actress, Stunts, Producer",N/A
1539,Aya's Mirage,Jennifer Presno,"['New Amsterdam', 'Homicide Hunter']",N/A,"Actress, Editor, Producer",N/A
1540,What?,Arles Estes,"['Maidenhead', ""Last Month's Rent""]",N/A,"Sound Department, Composer, Actor",N/A
1541,What?,Jimmy Isles,"['What?', 'Reality Bytes']",N/A,Actor,N/A
1542,2121,Asaf Averjil,"['Town Down', 'Moshik']",N/A,"Actor, Composer",N/A
1543,2121,Nadav Avny,"['How, What and Why', 'Truth or Dare']",N/A,"Producer, Writer, Director",N/A
1544,2121,Shannon Madden,"['Kevin Can F**k Himself', 'Ramy']",N/A,"Camera and Electrical Department, Cinematographer, Additional Crew",N/A
1545,Dropin (No matarás),Ayelen Escalzo,"['Dropin (No matarás)', 'Dropin']",N/A,Actress,N/A
1546,Shadowboxing,Elijah Black,"[""The Undertaker's Son"", 'BearCity']",N/A,"Actor, Composer, Soundtrack",N/A
1547,Shadowboxing,Rob Byrnes,"['The Journey', 'Eastern Citrus']",N/A,"Actor, Producer, Director",N/A
1548,Shadowboxing,Roger Casey,"['Book', 'Cry Wolf']",N/A,"Actor, Writer, Producer",N/A
1549,Shadowboxing,Sutton Crawford,"['Wonder...', 'Shadowboxing']",N/A,"Actress, Costume and Wardrobe Department, Additional Crew",N/A
1550,Shadowboxing,Chaka Desilva,"['Black Hat', 'The Vampire Diaries']",N/A,Actor,Chaka De Silva
1551,Shadowboxing,John Patrick Hayden,"['Fleishman Is in Trouble', 'Pretty Little Liars: Original Sin']",N/A,"Actor, Director, Writer",2 wins
1552,Shadowboxing,Lena Kaminsky,"['The Informer', 'Little Mouse']",N/A,"Actress, Casting Director, Producer",N/A
1553,They Lost It,Schias Carmon-Brown,"['They Lost It', 'The Osmoser']",N/A,"Actress, Writer, Producer",5′ 3″ (1.60 m)
1554,They Lost It,Brittani Coleman,"['They Lost It', 'Conjecture']",N/A,Actress,N/A
1555,They Lost It,Dontelle Jackson,"['Surviving Matters', '1040 Not So EZ']",N/A,Actor,N/A
1556,Altruist,John Wyatt Dossey,"['Altruist', 'Virgil']",N/A,"Actor, Director, Writer",N/A
1557,Altruist,John Fitzsimmons,"['Native', 'Altruist']",N/A,Actor,N/A
1558,"Murder, Inc. - Pilot",Giulio Berruti,"['Walking on Sunshine', ""Hitman's Wife's Bodyguard""]",1984,"Actor, Producer, Soundtrack",N/A
1559,"Murder, Inc. - Pilot",Marco Bonetti,"['The Life of Leonardo Da Vinci', 'Bel Ami']",1944,Actor,Marco Bonelli
1560,"Murder, Inc. - Pilot",Saverio Buono,"['Secret Invasion', 'Jeepers Creepers: Reborn']",N/A,Actor,N/A
1561,"Murder, Inc. - Pilot",Mathieu Carrière,"['La maison des bories', 'Young Törless']",1950,"Actor, Writer, Director",1 win
1562,"Murder, Inc. - Pilot",Manuel Cauchi,"['Paul, Apostle of Christ', '13 Hours: The Secret Soldiers of Benghazi']",N/A,Actor,N/A
1563,"Murder, Inc. - Pilot",Andrea Cocco,"['The Broken Key', 'Si vis pacem, para bellum']",N/A,Actor,N/A
1564,"Murder, Inc. - Pilot",Maximilian Dirr,"['Capri-Revolution', 'Sobibor']",1983,Actor,N/A
1565,"Murder, Inc. - Pilot",Debora Franchi,"['A Bunch of Bastards', 'Chi ha incastrato Babbo Natale?']",N/A,Actress,N/A
1566,Antarctic... Huh?,Matt Hoyt,"['Antarctic... Huh?', 'Fake Baby']",1975,"Producer, Director, Actor",N/A
1567,Aden,Kevin Alejandro,"['Arrow', 'Southland']",1976,"Actor, Director, Producer",2 wins & 3 nominations
1568,Aden,Tony Calle,"['Painted Perfect', 'For the Love of Dog']",1982,"Actor, Camera and Electrical Department, Casting Department",5′ 7″ (1.70 m)
1569,Aden,Steve Chao,"['Aden', 'Falling Snow']",N/A,"Actor, Additional Crew",N/A
1570,Aden,Charles Rahi Chun,"['Next', 'Beverly Hills Cop III']",N/A,"Actor, Additional Crew",N/A
1571,Aden,Wilke Itzin,"['Snap', 'True Detective']",N/A,"Actor, Writer, Director",N/A
1572,Aden,Logan Kishi,"['Closed', 'Kung Fu Panda 3']",2004,"Actor, Additional Crew, Director",1 win & 2 nominations
1573,Aden,Tim Lacatena,"['Step Up', 'House of Lies']",1981,"Actor, Producer, Writer",N/A
1574,Valor's Dawn,Craig Blair,"[""Uninterrupted's Top Class: The Life and Times of the Sierra Canyon Trailblazers"", 'Rancour']",N/A,"Producer, Second Unit Director or Assistant Director, Actor",15 wins & 3 nominations
1575,Compromise,Guillermo Jorge,"['When it rains... (2021)', 'Indigochild']",N/A,"Actor, Camera and Electrical Department, Additional Crew",N/A
1576,Compromise,Lillian Pennypacker,"['All the Right Parts', 'The Nicest Kidnapper in the World']",N/A,"Actress, Producer, Writer",5′ 7″ (1.70 m)
1577,Compromise,Elliot Rodriguez,"['Criminal Minds', 'Chromo46']",N/A,"Actor, Camera and Electrical Department, Cinematographer",N/A
1578,Compromise,Tim Lacatena,"['Step Up', 'House of Lies']",1981,"Actor, Producer, Writer",N/A
1579,Unbelief,Tobin Bell,"['Saw', 'Mississippi Burning']",1942,"Actor, Producer, Director",4 wins & 9 nominations
1580,Moral Prerogative,Anna Sergiienko,"['Moral Prerogative', 'Squat32']",1987,Actress,N/A
1581,Moral Prerogative,Tonci Pivac,"['Baba Yaga', 'BlindSide']",1985,"Actor, Producer, Writer",1 nomination
1582,Moral Prerogative,Sean O'Connor,"['Shortland Street', '1480: Radio Pirates']",N/A,"Actor, Writer, Producer",1 win & 1 nomination
1583,Moral Prerogative,Phillip Greeves,"['Desired', 'Valley of the Succubus']",N/A,"Actor, Additional Crew",Phil Greeves
1584,Moral Prerogative,Melvin Te Wani,"['Someone to Carry Me', 'Desired']",N/A,"Actor, Stunts, Additional Crew",N/A
1585,Moral Prerogative,Tineke Robson,"['Justice League', 'Home']",N/A,"Actress, Stunts, Writer",T Ann Manora
1586,Discredit,Peter Banifaz,"['Hail, Caesar!', 'Everything Everywhere All at Once']",1981,"Actor, Writer, Producer",2 nominations
1587,Discredit,Donny Boaz,"[""Flashes - The Director's Cut"", 'Osprey']",1980,"Actor, Producer, Casting Department",1 win & 8 nominations
1588,Discredit,A.J. Carter,"['The Gateway', 'The Reckoning']",1980,"Camera and Electrical Department, Producer, Writer",6 wins & 3 nominations
1589,Discredit,Eric Egan,"['Six Feet from the Edge', ""The Prologue to Houdini Magic's Expert at the Card Table""]",N/A,"Camera and Electrical Department, Actor, Writer",N/A
1590,Discredit,Zack Haskell,"['Jurassic World Dominion', 'Bullet Train']",N/A,"Camera and Electrical Department, Cinematographer, Actor",N/A
1591,Discredit,Michael Heartsong,"['Discredit', 'Outfoxed']",N/A,"Actor, Cinematographer",N/A
1592,Discredit,Kristopher Hidalgo,"['Hello, My Name Is Charlie', 'Suite Seduction']",N/A,"Camera and Electrical Department, Production Designer, Actor",N/A
1593,Breaking the Law,Jay Baron,"['Half-Caste & Hybrids', 'Breaking the Law']",N/A,Actor,N/A
1594,Breaking the Law,Jessica Capone,"['Breaking the Law', ""Sarah's Story""]",N/A,Actress,N/A
1595,Breaking the Law,Marko Grkovski,"['Breaking the Law', 'The Doll']",N/A,Actor,N/A
1596,A Killer of Men,Riley Bodenstab,"['Justified', 'Modern Family']",1987,"Actor, Producer, Writer",N/A
1597,A Killer of Men,Joseph D. Reitman,"['Happy!', 'Money Monster']",1968,"Actor, Producer, Director",1 win & 2 nominations
1598,A Killer of Men,Isaak Presley,"['One Nation Under God', 'Hubie Halloween']",2002,"Actor, Soundtrack",3 wins & 1 nomination
1599,A Killer of Men,Erik Aude,"[""Dude, Where's My Car?"", 'Divergent']",1980,"Actor, Stunts, Producer",N/A
1600,A Killer of Men,Tobias Jelinek,"['Stranger Things', 'Agents of S.H.I.E.L.D.']",1977,"Actor, Producer, Soundtrack",N/A
1601,A Killer of Men,David Dastmalchian,"['Oppenheimer', 'Dune']",1975,"Actor, Writer, Producer",15 wins & 1 nomination
1602,A Killer of Men,Andrew Miller,"['Hulk', 'Hawaii Five-0']",N/A,"Actor, Stunts",N/A
1603,A Killer of Men,Korbyn Hawk Hanan,"['Cloud Atlas', 'Jedi Camp']",N/A,Actor,Korbyn Hanan
1604,The Final Table,Gil O'Brien,"['One Hit Wonder', 'All In']",N/A,"Actor, Producer, Director",N/A
1605,The Final Table,Edward Crawford,"['60 Miles North', 'The Grand']",N/A,"Actor, Writer, Producer",N/A
1606,The Final Table,Lauren Fox,"['Pi', 'We Need to Talk About Kevin']",1977,Actress,N/A
1607,The Final Table,Matt Meinsen,"['Madam Secretary', 'The Half of It']",N/A,"Actor, Additional Crew",N/A
1608,The Final Table,Andrew K. Leahy,"['Pariah', 'All In']",N/A,Actor,N/A
1609,The Final Table,Ricky Barksdale,"['Black Panther', 'Glass']",N/A,"Stunts, Actor, Additional Crew",1 win
1610,The Final Table,Lorenzo Beronilla,"['Haunted Mansion', 'Super Dark Times']",N/A,"Actor, Casting Department, Producer",N/A
1611,In the Pin We Trust,Mani Nasry,"['We', 'The L.A. Complex']",N/A,"Actor, Producer, Director",30 wins & 13 nominations
1612,In the Pin We Trust,Rachel Barna,"['In the Pin We Trust', ""Don't Get Married""]",N/A,Actor,N/A
1613,In the Pin We Trust,Brett Ryan,"['The Expanse', 'The Strain']",N/A,Actor,Bret Ryan
1614,In the Pin We Trust,Aidan Devine,"['Outlander', 'A History of Violence']",1968,Actor,3 wins & 3 nominations
1615,Cowboys & Engines,Richard Hatch,"['Battlestar Galactica', 'Diminuendo']",1945,"Actor, Producer, Director",4 wins & 4 nominations
1616,Cowboys & Engines,Libby Letlow,"['Diminuendo', 'Cowboys & Engines']",1980,"Actress, Second Unit Director or Assistant Director, Camera and Electrical Department",N/A
1617,Cowboys & Engines,Mark Whitten,"['Home: Adventures with Tip & Oh', 'Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train']",17,"Actor, Writer, Additional Crew",N/A
1618,Cowboys & Engines,Stasya Knight,"['Diminuendo', 'Cowboys & Engines: Complete Pitch Reel']",N/A,"Actress, Director, Producer",N/A
1619,Cowboys & Engines,Walter Koenig,"['Star Trek', 'Star Trek IV: The Voyage Home']",1936,"Actor, Writer, Producer",1 win & 2 nominations
1620,Cowboys & Engines,Penny Pax,"['The Submission of Emma Marx', 'The Submission of Emma Marx: Boundaries']",1989,"Actress, Writer, Casting Director",6 wins & 29 nominations
1621,Cowboys & Engines,Jenifer Ellis,"['500 Days of Summer', 'A New Life Ahead']",N/A,"Producer, Second Unit Director or Assistant Director, Actress",N/A
1622,Cowboys & Engines,Malcolm McDowell,"['A Clockwork Orange', 'Star Trek: Generations']",1943,"Actor, Producer, Writer",18 wins & 13 nominations
1623,Dog Eat Dog,Chloe Gibson,"[""A Midsummer Night's Dream"", 'Dog Eat Dog']",N/A,"Actress, Producer, Writer",1 nomination
1624,Dog Eat Dog,Tristan Heanue,"['Ciúnas (Silence)', 'Far Calls']",N/A,"Actor, Writer, Director",N/A
1625,Dog Eat Dog,Eddie Jackson,"['Game of Thrones', 'Acceptable Risk']",N/A,"Actor, Writer, Producer",N/A
1626,Dog Eat Dog,Irma Mali,"['The Rhythm Section', 'Point of no Return']",1976,Actress,N/A
1627,At the Bottom of Everything,Nickolas Grisham,"['Malignant', 'Minos Records']",N/A,"Camera and Electrical Department, Cinematographer, Director",1 nomination
1628,At the Bottom of Everything,Irma Mali,"['The Rhythm Section', 'Point of no Return']",1976,Actress,N/A
1629,Crossing Shadows,Katia Kieling,"['Fast Five', 'Crossing Shadows']",N/A,"Actress, Additional Crew, Stunts",N/A
1630,Crossing Shadows,Mauro Blanco,"['Crossing Shadows', 'The Incredible Hulk']",N/A,"Additional Crew, Actor, Cinematographer",N/A
1631,Crossing Shadows,David W. Chase,"['Crossing Shadows', 'Made in America']",N/A,"Actor, Writer, Producer",N/A
1632,Crossing Shadows,Phil Miler,"['Scorpion', 'Brooklyn Nine-Nine']",N/A,"Actor, Additional Crew, Producer",3 nominations
1633,Crossing Shadows,Tess Hunt,"['Tangerine', 'Crossing Shadows']",N/A,Actress,N/A
1634,Crossing Shadows,Anthony Wemyss,"['Annabelle Comes Home', 'Seven Wounds']",N/A,"Actor, Writer, Producer",5′ 10″ (1.78 m)
1635,Crossing Shadows,Marlyn Françoise,"['Crossing Shadows', 'La caméra explore le temps']",N/A,Actress,N/A
1636,Crossing Shadows,Lais Pedroso,"['Metropolitan Detective', 'Crossing Shadows']",N/A,"Actress, Music Department, Writer",N/A
1637,Kill to Live,Douglas Olsson,"['The World Will Never Die: A James Bond Parody', 'Sarah']",N/A,"Actor, Producer, Writer",1 win
1638,Kill to Live,Varant Carletti,"['Sarah', 'Lawbreakers']",1989,"Actor, Producer, Director",Varant Dickranian
1639,Kill to Live,Arsenius LaFontaine,"['Sarah', 'Kill to Live']",N/A,"Actor, Producer",N/A
1640,Kill to Live,Vache Minasyan,"['Vigilante Diaries', 'Kill to Live']",N/A,Actor,N/A
1641,Kill to Live,Miles Chumley,"[""What We Can't Have"", 'Spontaneous Human Combustion']",N/A,"Actor, Producer, Stunts",N/A
1642,Kill to Live,Dennie Martinez,"['Kill to Live', 'The Hard Way Home']",N/A,Actor,N/A
1643,Kill to Live,Jessica Mayorga,"['Sarah', 'The Sector']",N/A,"Actress, Additional Crew",N/A
1644,Kill to Live,Suprina Zahraei,"['Chemical Cut', 'Kill to Live']",N/A,Actress,N/A
1645,The Walking Shadow of Danny O'Shea,David Garver,"['Sicario', 'The Missing']",N/A,"Actor, Writer, Producer",5′ 9″ (1.75 m)
1646,The Walking Shadow of Danny O'Shea,Vache Minasyan,"['Vigilante Diaries', 'Kill to Live']",N/A,Actor,N/A
1647,The Walking Shadow of Danny O'Shea,Miles Chumley,"[""What We Can't Have"", 'Spontaneous Human Combustion']",N/A,"Actor, Producer, Stunts",N/A
1648,The Walking Shadow of Danny O'Shea,Dennie Martinez,"['Kill to Live', 'The Hard Way Home']",N/A,Actor,N/A
1649,The Walking Shadow of Danny O'Shea,Jessica Mayorga,"['Sarah', 'The Sector']",N/A,"Actress, Additional Crew",N/A
1650,The Walking Shadow of Danny O'Shea,Suprina Zahraei,"['Chemical Cut', 'Kill to Live']",N/A,Actress,N/A
1651,Gifted,David Breen,"['The Bureau of Magical Things', 'Post Mortem Mary']",N/A,"Actor, Writer, Producer",N/A
1652,Gifted,Rachel Gobel,"['Gifted', 'Relived']",N/A,Actress,N/A
1653,Gifted,Nicholas Hamilton,"['It', 'Captain Fantastic']",2000,"Actor, Soundtrack",1 win & 5 nominations
1654,Gifted,Cameron Robbie,"['Neighbours', 'People You May Know']",N/A,Actor,N/A
1655,Gifted,Brad Kendrick,"['Pirates of the Caribbean: Dead Men Tell No Tales', 'Gifted']",N/A,"Actor, Additional Crew",N/A
1656,Gifted,Wayne Bassett,"['We Are Darren and Riley', 'The McGuffin of Love']",N/A,"Actor, Producer, Writer",N/A
1657,Gifted,Wade Boyes,"['Maximum Ride Webseries', ""Interface: The Creator's Champion""]",N/A,"Actor, Producer, Stunts",6′ 1″ (1.85 m)
1658,Gifted,Andy Sparnon,"['Brothers', 'Battalion']",N/A,"Actor, Writer, Producer",N/A
1659,Look Twice,D.J. Hale,"['Mercy Christmas', 'The Coroner: I Speak for the Dead']",1993,"Actor, Writer, Director",1 win & 4 nominations
1660,Dead Inside,Charlize Diaz De Leon,"['The Root of Perfection', 'After Dark']",N/A,Actress,N/A
1661,Dead Inside,Mads Finegan-Smith,"['Chavez Cage of Glory', 'Dead Inside']",N/A,Actor,N/A
1662,Dark Noir,Jason Lytle,"['28 Days Later', 'The Art of Getting By']",N/A,"Composer, Producer, Music Department",N/A
1663,Vor,Philippe Joly,"['Sons of the Neon Night', 'Ultimate Code']",1976,"Actor, Writer, Director",2 nominations
1664,Vor,Kirt Kishita,"['Ghost in the Shell', 'Ford v Ferrari']",N/A,Actor,N/A
1665,Vor,Temur Mamisashvili,"['The Foreigner', 'Bleeding Steel']",1974,"Actor, Stunts, Second Unit Director or Assistant Director",","
1666,Vor,Andrew Ng,"['Effetto Domino', 'Kill Zone 2']",N/A,"Actor, Producer",1 win
1667,Vor,Tom Caserto,"['The City of Kungfu', 'Abduction']",1986,"Stunts, Actor",N/A
1668,Vor,Nate Kan,"['Transformed', 'The Far Flung Star']",N/A,Actor,N/A
1669,Vor,Alan Wai,"['Into the Badlands', 'Soho Jimbo']",1983,"Actor, Stunts, Additional Crew",N/A
1670,After the Infection,Sandy Zwier,"['After the Infection', 'Money Fight']",N/A,"Additional Crew, Actress, Second Unit Director or Assistant Director",N/A
1671,After the Infection,Bette Cassatt,"['V/H/S/2', 'A Sweet and Vicious Beauty']",1977,"Actress, Make-Up Department, Stunts",N/A
1672,After the Infection,Francisco Escobar,"['Fair Game', 'After the Infection']",N/A,"Camera and Electrical Department, Additional Crew, Cinematographer",N/A
1673,After the Infection,Joe Fishel,"['The Dark Knight Rises', 'Occurrence at Mills Creek']",N/A,"Actor, Producer, Writer",25 wins & 3 nominations
1674,After the Infection,Paul Nandzik,"['The King of Staten Island', 'Charlemagne and the Brain: Private Dicks']",N/A,"Stunts, Actor, Producer",N/A
1675,After the Infection,Alexander S. McBryde,"['Cleric', 'The Agents']",1980,"Actor, Stunts, Producer",N/A
1676,After the Infection,Alexa Marcigliano,"['Fallout', 'FBI']",N/A,"Stunts, Actress",N/A
1677,What It Takes,Katie Schwartz,"['Inherent Vice', 'Stoner Cats']",N/A,"Actress, Stunts, Writer",4 wins & 2 nominations
1678,What It Takes,Paulo Tocha,"['Bloodsport', 'In Hell']",N/A,"Actor, Stunts",N/A
1679,What It Takes,Jon Bangle,"['Navy SEALS v Demons', 'Little Boy']",N/A,"Producer, Actor, Director",1 win
1680,What It Takes,Kylie Contreary,"['The Sex Lives of College Girls', 'Proximity']",N/A,Actress,N/A
1681,Exit Road,Beth Natoli,"['Exit Road', 'Tom Sawyer & Huckleberry Finn']",N/A,"Actress, Camera and Electrical Department",N/A
1682,Animus,Josue Aguirre,"['Beneath Us', 'Incarnate']",N/A,"Actor, Producer, Additional Crew",N/A
1683,Animus,Jake Thomas Armbruster,"['Animus the Directors Cut', 'Rolling Thunder']",N/A,"Director, Writer, Actor",6 wins
1684,Animus,Victor Boneva,"['Vatos Locos', 'Out of Place']",N/A,Actor,N/A
1685,Animus,Paris Dylan,"['Dying to Sleep', 'Bling Empire']",N/A,"Actor, Director, Producer",44 wins & 30 nominations
1686,Animus,Ray Emodi,"[""You Don't Say"", ""God's Own Villa""]",N/A,"Actor, Producer, Writer",N/A
1687,Animus,William Guirola,"['Animal Kingdom', 'Lucifer']",N/A,"Actor, Stunts, Additional Crew",N/A
1688,Animus,Cristina Mendoza Lopez,"['Saints Row IV', 'Saints Row: The Third']",N/A,Actress,N/A
1689,Kung Fu Bum,Alex Ampadu,"['IPA: Curse of the Brown Bottle', 'Kung Fu Bum']",N/A,"Actor, Writer",N/A
1690,Kung Fu Bum,Thomas Baldwin,"['Invasion', 'Kung Fu Bum']",N/A,Actor,N/A
1691,Kung Fu Bum,Michael Barrett,"['Couch Survivor', 'Kung Fu Bum']",N/A,"Actor, Camera and Electrical Department",N/A
1692,Kung Fu Bum,Nicole Tiffany Cruz,"['Siodmak', 'Kung Fu Bum']",N/A,Actress,N/A
1693,Kung Fu Bum,Orlando Cruz,"['ZATO', 'Mr. Shifty the Movie']",N/A,"Stunts, Actor, Additional Crew",N/A
1694,Kung Fu Bum,Kassa Gaines,"['Brothers', 'Kung Fu Bum']",N/A,Actor,N/A
1695,West Side Swordy,McKay Stewart,"['Observe and Report', 'Here Comes the Boom']",1974,"Actor, Stunts, Additional Crew",N/A
1696,West Side Swordy,Jason Brillantes,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home']",N/A,"Stunts, Actor",Jason Brillanties
1697,West Side Swordy,James Hutchison III,"['Avengers: Endgame', 'Average Joe']",N/A,"Stunts, Actor, Producer",1 win & 4 nominations
1698,West Side Swordy,Noah Fleder,"['Lost Tales of the Republic: The Purge', 'Star Wars: DIY Cosplay']",N/A,"Actor, Producer, Stunts",N/A
1699,West Side Swordy,Solomon Brende,"['The Mandalorian', 'Snake Eyes']",N/A,"Stunts, Actor, Additional Crew",1 nomination
1700,West Side Swordy,Jaimie Bess,"['DisOrientation', 'West Side Swordy']",N/A,"Actress, Stunts",N/A
1701,West Side Swordy,Harrison Bliss,"['House', 'West Side Swordy']",N/A,Actor,N/A
1702,West Side Swordy,Jefferson Cox,"['Wonder Woman 1984', 'Army of the Dead']",N/A,"Actor, Stunts, Additional Crew",1 win & 2 nominations
1703,Downsizer,Ed Coleman,"['Hogfather', 'Spy']",N/A,"Actor, Producer",N/A
1704,Downsizer,Claire Garvey,"['Murder Maps', 'Downsizer']",N/A,"Actress, Additional Crew",N/A
1705,Downsizer,Dan March,"['Pramface', 'So Awkward']",N/A,"Actor, Writer",N/A
1706,Downsizer,Anne-Sophie Marie,"['Sidetracked', 'Joyeux Noel!']",N/A,"Actress, Writer, Director",1 nomination
1707,Domino 21,Cash Black,"['The Heeler', 'Feud']",N/A,"Actor, Writer, Producer",N/A
1708,Domino 21,Brett Edwards,"['American Sniper', 'The Longest Ride']",N/A,"Actor, Producer, Writer",4 wins & 2 nominations
1709,Domino 21,Erik-Michael Estrada,"['Dead 7', 'The Bang Bang Brokers']",1979,"Actor, Producer",Erik Estrada
1710,Domino 21,Clark Koelsch,"['Saber 3-1', 'Domino 21']",N/A,"Actor, Writer, Producer",N/A
1711,Helio,Barrett James,"['SEAL Team', 'Kirby Buckets']",N/A,"Actor, Stunts",N/A
1712,Helio,Dennis Keiffer,"['Furious 7', 'The Rundown']",N/A,"Actor, Stunts, Additional Crew",1 win & 4 nominations
1713,Helio,Dio Johnson,"['Superfast!', 'Fight Night Legacy']",N/A,"Actor, Producer, Stunts",2 wins
1714,Helio,Derek Chariton,"['NCIS', 'The Blacklist']",N/A,Actor,1 win & 1 nomination
1715,Helio,Chuck Wigginton,"['Helio', 'Sanitarium']",N/A,Actor,N/A
1716,Helio,Erik Denton,"['Dragon Hunter', 'Dudes & Dragons']",N/A,Actor,N/A
1717,Helio,Luke LaFontaine,"['Iron Man', 'Southland Tales']",N/A,"Stunts, Actor, Second Unit Director or Assistant Director",N/A
1718,Helio,Patrick Barrett,"['Green Lantern', 'Vice']",N/A,"Art Department, Production Manager, Actor",N/A
1719,Isaac and Quincy,Pat Burtscher,"['Deal with It Bitch', 'Isaac and Quincy']",N/A,"Actor, Writer",N/A
1720,Isaac and Quincy,Diana Donaldson,"['Anxious Oswald Greene', 'Percy Jackson & the Olympians: The Lightning Thief']",N/A,"Additional Crew, Production Manager, Editorial Department",D. Donaldson II
1721,Isaac and Quincy,Alex Désert,"['Swingers', 'High Fidelity']",18,"Actor, Producer, Soundtrack",1 win & 1 nomination
1722,Isaac and Quincy,Rachel Handshaw,"['Edge of Tomorrow', 'Mission: Impossible - Rogue Nation']",N/A,"Actress, Writer",N/A
1723,Isaac and Quincy,David Mahoney,"['The Comedian', 'Undead Union: The Making of']",N/A,"Additional Crew, Actor, Camera and Electrical Department",N/A
1724,Isaac and Quincy,Liam Tate,"['Isaac and Quincy', 'The Royal (8-Bit) Jubblies']",N/A,"Composer, Editor, Director",N/A
1725,Seeing Ghosts,Paul Amstone,"['Icarian', 'Blasé: A Story of Heartbreak']",N/A,"Director, Writer, Cinematographer",1 win
1726,Seeing Ghosts,Matthew Stillings,"['Seeing Ghosts', 'Cipelahq']",N/A,"Actor, Producer",N/A
1727,Seeing Ghosts,Jackson Smith,"['Seeing Ghosts', 'The Unseen']",N/A,"Actor, Producer",N/A
1728,Seeing Ghosts,Teddy Amstone,"['The Ridge', 'The Ridge: Lost Soul']",N/A,"Actor, Producer, Cinematographer",N/A
1729,The Leap,Simon Merrells,"['Spartacus', 'The Wolfman']",1965,Actor,N/A
1730,The Leap,Alix Wilton Regan,"['The Wife', 'The Brave']",26,"Actress, Director, Writer",2 wins & 3 nominations
1731,The Leap,Jon Campling,"['ManFish', 'Harry Potter and the Deathly Hallows: Part 1']",1966,Actor,3 wins & 1 nomination
1732,The Leap,Peter Pedrero,"['The Expendables 4', 'The Sandman']",N/A,"Stunts, Actor, Additional Crew",2 wins & 4 nominations
1733,The Leap,Chris Webb,"['War for the Planet of the Apes', 'Rise of the Planet of the Apes']",N/A,"Stunts, Actor, Producer",N/A
1734,The Leap,Bella Saer,"['The Leap', 'Blooded']",N/A,"Composer, Music Department, Actress",N/A
1735,The Leap,Russell Barnett,"['Jack Ryan: Shadow Recruit', 'Wonder Woman 1984']",N/A,Actor,N/A
1736,Accept Not,Rick Canino,"['Act of Contrition', ""Lincoln's Last Day""]",N/A,"Actor, Writer, Producer",N/A
1737,Accept Not,Lee Armstrong,"['The Three Stooges', 'Homer and Eddie']",N/A,"Actor, Director, Additional Crew",N/A
1738,Accept Not,Amanda Ayres,"['Love to the Rescue', 'MacGyver']",N/A,Actress,N/A
1739,Accept Not,David Schifter,"['City on a Hill', 'The Haves and the Have Nots']",15,"Actor, Casting Director, Casting Department",N/A
1740,American Terror,Daniel Martin Berkey,"['The Last Visit', 'Kingdom Come']",N/A,"Actor, Writer, Producer",Daniel Berkey
1741,American Terror,Brandon deSpain,"['Gritz', 'Krampusnacht']",N/A,Actor,N/A
1742,American Terror,Keith Johnston,"['American Terror', 'Praize']",N/A,Actor,Keith Edward Johnston
1743,American Terror,Aaron Katter,"['V.R.', 'Please Talk with Me']",N/A,"Actor, Editor, Producer",N/A
1744,Fuerza,Brimstone,"['The Grindhouse Radio', 'Billions']",1974,"Actor, Writer, Producer",N/A
1745,Fuerza,Liza Galletti-Ramirez,"['Fuerza', 'Pushing Dreams']",1978,Actress,N/A
1746,Fuerza,Jennymar Holmes,"['Pretty Bad Girls', 'Fuerza']",N/A,Actress,N/A
1747,Fuerza,Jessica Mas,"['El Pantera', 'Palabra de mujer']",N/A,Actress,N/A
1748,Let's Do It,Stephanie Allynne,"['In a World...', 'One Mississippi']",1985,"Actress, Writer, Director",N/A
1749,Let's Do It,Kerry Barker,"['CollegeHumor Originals', 'LBJ: Triumph and Tragedy']",N/A,"Casting Director, Producer, Writer",N/A
1750,Let's Do It,George Basil,"['Crashing', 'Flaked']",N/A,"Actor, Writer, Producer",N/A
1751,Let's Do It,Andy Cohen,"['Ray Donovan', ""Grey's Anatomy""]",N/A,"Actor, Writer, Director",5 wins & 1 nomination
1752,Let's Do It,Jen Curran,"[""Let's Do It"", 'The Couch']",N/A,Actress,N/A
